,GPSTime,Imagef,Northing,Easting,Altitude,Site,Date,DateTime,Time,RH,AirTemp,Dewpoint_C,Leaf_Wet_Perc,Srad_mJ,Eto_mm,Absolute_RH_gm3,Specific_RH_gkg,STRD,STRD_Clearsky
278,112755.939,cam1-001-000278-0,7372476.822378321,341552.7471079893,391.8398742675781,LetabaExclosure,2020-12-07,2020-12-07 09:19:15.939,09:19:15,73.25507625,25.540726991666666,20.386789058333335,0.0,3.9,0.7632109416666667,17.703578116666666,16.606421883333336,1496761.2804309824,1385186.755267865
279,112757.407,cam1-001-000279-0,7372469.662411115,341561.7744408905,391.8381652832031,LetabaExclosure,2020-12-07,2020-12-07 09:19:17.407,09:19:17,73.25324124999999,25.54114700277778,20.386784980555557,0.0,3.9,0.7632150194444445,17.70356996111111,16.60643003888889,1496769.903904606,1385193.2977059118
280,112759.409,cam1-001-000280-0,7372459.47256683,341574.9425805257,391.790283203125,LetabaExclosure,2020-12-07,2020-12-07 09:19:19.409,09:19:19,73.25073875,25.54171979722222,20.386779419444444,0.0,3.9,0.7632205805555555,17.70355883888889,16.606441161111114,1496781.664254874,1385202.2200226483
281,112761.411,cam1-001-000281-0,7372449.833013307,341587.4928199456,391.8285217285156,LetabaExclosure,2020-12-07,2020-12-07 09:19:21.411,09:19:21,73.24823625,25.542292591666666,20.386773858333335,0.0,3.9,0.7632261416666667,17.703547716666666,16.606452283333336,1496793.4246051423,1385211.142339385
282,112763.546,cam1-001-000282-0,7372439.297003908,341600.9569607801,391.8130187988281,LetabaExclosure,2020-12-07,2020-12-07 09:19:23.546,09:19:23,73.2455675,25.54290343888889,20.38676792777778,0.0,3.9,0.7632320722222222,17.703535855555558,16.606464144444445,1496805.9662374216,1385220.6573974434
283,112765.949,cam1-001-000283-0,7372427.40499761,341616.08999523136,391.8338623046875,LetabaExclosure,2020-12-07,2020-12-07 09:19:25.949,09:19:25,73.24256375000002,25.54359096388889,20.386761252777777,0.0,3.9,0.7632387472222222,17.703522505555558,16.606477494444444,1496820.082182324,1385231.3668515484
284,112767.417,cam1-001-000284-0,7372420.264149523,341625.06301904086,391.8460388183594,LetabaExclosure,2020-12-07,2020-12-07 09:19:27.417,09:19:27,73.24072875,25.544010975,20.386757175,0.0,3.9,0.7632428250000001,17.703514350000003,16.60648565,1496828.7056559473,1385237.909289595
285,112769.419,cam1-001-000285-0,7372410.071433302,341638.04796974827,391.8839416503906,LetabaExclosure,2020-12-07,2020-12-07 09:19:29.419,09:19:29,73.23822625000001,25.544583769444444,20.38675161388889,0.0,3.9,0.7632483861111111,17.70350322777778,16.606496772222222,1496840.4660062157,1385246.8316063317
286,112771.421,cam1-001-000286-0,7372400.438482763,341650.4848583604,391.8532409667969,LetabaExclosure,2020-12-07,2020-12-07 09:19:31.421,09:19:31,73.23572375,25.545156563888888,20.386746052777777,0.0,3.9,0.7632539472222223,17.703492105555558,16.606507894444444,1496852.226356484,1385255.7539230683
287,112773.957,cam1-001-000287-0,7372388.169786828,341666.4176368223,391.9678649902344,LetabaExclosure,2020-12-07,2020-12-07 09:19:33.957,09:19:33,73.23255375000001,25.545882141666667,20.386739008333333,0.0,3.9,0.7632609916666666,17.70347801666667,16.606521983333334,1496867.1235833974,1385267.056118495
288,112775.291,cam1-001-000288-0,7372381.477055548,341674.895010432,392.05804443359375,LetabaExclosure,2020-12-07,2020-12-07 09:19:35.291,09:19:35,73.23088625000001,25.54626381388889,20.38673530277778,0.0,3.9,0.7632646972222222,17.703470605555555,16.606529394444447,1496874.959900709,1385273.0013585184
289,112777.293,cam1-001-000289-0,7372371.578348729,341687.39944471733,392.1237182617188,LetabaExclosure,2020-12-07,2020-12-07 09:19:37.293,09:19:37,73.22838374999999,25.546836608333336,20.386729741666667,0.0,3.9,0.7632702583333334,17.703459483333333,16.60654051666667,1496886.7202509774,1385281.9236752552
