,GPSTime,Lat,Lon,Easting,Northing,Altitude,Roll,Pitch,Heading
22919,114210.0,-23.75584656669682,31.44293875044748,341318.99179040256,7371935.488489414,388.9374084472656,0.0217611,-0.0844682,-0.9398600071795863
22920,114210.07709009,-23.755843044048046,31.44293405347683,341318.50876765035,7371935.873338793,388.9447937011719,0.025968600000000005,-0.084062,-0.9392694
22921,114210.15709045,-23.755839387296092,31.442929183743697,341318.00797298294,7371936.272845678,388.9520568847656,0.0226788,-0.08240190000000001,-0.9374185
22922,114210.23709082001,-23.755835735626896,31.44292431676372,341317.5074650735,7371936.671792763,388.9588928222656,0.0191102,-0.0827999,-0.9359275000000001
22923,114210.31709120999,-23.755832092958553,31.442919448559465,341317.00684326363,7371937.069741728,388.96490478515625,0.0171138,-0.085154,-0.9342039
22924,114210.39709155,-23.75582845684211,31.442914576649734,341316.50585168006,7371937.466960995,388.9692687988281,0.0152812,-0.0858536,-0.9327107
22925,114210.47709191,-23.755824830487683,31.442909698836264,341316.0042701523,7371937.863092629,388.97174072265625,0.016002,-0.0873233,-0.9320586
22926,114210.55709227,-23.755821210935288,31.442904815733502,341315.50215772045,7371938.258465098,388.97283935546875,0.0170183,-0.088165,-0.9321072
22927,114210.63709264,-23.75581759456609,31.442899927366735,341314.9995125728,7371938.653479175,388.9730529785156,0.0152796,-0.0877815,-0.9321892
22928,114210.717093,-23.75581398761853,31.44289503023075,341314.49598499684,7371939.047440112,388.9731140136719,0.0149466,-0.087506,-0.9323718
22929,114210.79709336488,-23.755810390759144,31.442890125044546,341313.9916490859,7371939.4402749,388.9725341796875,0.0178345,-0.088157,-0.9324259
22930,114210.87709373,-23.75580679667953,31.442885213843596,341313.4867034496,7371939.832795133,388.9714660644531,0.0180301,-0.08794220000000001,-0.9326858
22931,114210.95709414,-23.755803206615386,31.4428802959997,341312.98108555516,7371940.2248632675,388.9699401855469,0.0173683,-0.0859725,-0.932466
22932,114211.02909442001,-23.75579998165827,31.442875866565064,341312.5256928052,7371940.577045238,388.9682922363281,0.0178286,-0.0838296,-0.9320286
22933,114211.10909479,-23.755796406133378,31.442870943040294,341312.01951345056,7371940.96749695,388.9663391113281,0.0178059,-0.08248200000000001,-0.931251
22934,114211.18909515,-23.75579284037915,31.442866017318458,341311.5131219753,7371941.356864208,388.9644470214844,0.0190692,-0.0821265,-0.930438
22935,114211.26909551,-23.755789283378448,31.44286108924576,341311.0065014695,7371941.745259477,388.9624328613281,0.0225701,-0.08133440000000002,-0.9292811000000001
22936,114211.34909588,-23.755785730991313,31.44285616367525,341310.50014157314,7371942.133146623,388.95977783203125,0.024263,-0.0799027,-0.9276735
22937,114211.42909624,-23.75578218121211,31.44285124429545,341309.9944158172,7371942.520751866,388.9565124511719,0.022654100000000003,-0.07897820000000001,-0.9261788
22938,114211.50909660541,-23.755778640222744,31.442846328818582,341309.48909850954,7371942.907388078,388.95306396484375,0.0222826,-0.080006,-0.9242847
22939,114211.58909697,-23.755775108261883,31.442841416808406,341308.9841454751,7371943.293028342,388.9490966796875,0.024501,-0.0845953,-0.9228454000000001
22940,114211.66909733,-23.755771578816855,31.44283650378458,341308.47909214534,7371943.67838886,388.9443054199219,0.0239113,-0.0868142,-0.9214723000000001
22941,114211.74909772714,-23.75576805623906,31.44283158773313,341307.9737385177,7371944.062985517,388.9389343261719,0.0257492,-0.08706180000000001,-0.919946
22942,114211.82909806,-23.755764539259438,31.442826674482763,341307.46867715975,7371944.446965353,388.9326477050781,0.0298778,-0.0942801,-0.9185113
22943,114211.90909837138,-23.75576101651882,31.44282176017028,341306.96350052883,7371944.831581948,388.9249267578125,0.027280900000000004,-0.0994115,-0.9180254
22944,114211.98909880575,-23.75575748781177,31.44281683500351,341306.4572102826,7371945.216847125,388.91632080078125,0.023782600000000004,-0.09836760000000001,-0.9174011
22945,114212.06109912,-23.75575431703122,31.442812388877307,341306.0001815804,7371945.563010858,388.908935546875,0.0238501,-0.097476,-0.9170649
22946,114212.1410995,-23.75575079974471,31.44280743676729,341305.49115886824,7371945.946981238,388.9007263183594,0.0307117,-0.0973418,-0.9164142000000001
22947,114212.22109984,-23.755747278322815,31.442802482023406,341304.9818626502,7371946.331406607,388.89215087890625,0.033182,-0.09598810000000002,-0.9161074
22948,114212.30110023,-23.75574375070606,31.442797529029907,341304.4727373044,7371946.716519921,388.8829040527344,0.0315143,-0.0960307,-0.9165179
22949,114212.38110057001,-23.75574022412654,31.442792570994296,341303.9630992584,7371947.101512729,388.8728332519531,0.0307797,-0.0968882,-0.9165278
22950,114212.46110093,-23.75573670024857,31.442787605352283,341303.4526891576,7371947.486197865,388.8625183105469,0.0335442,-0.0983858,-0.917005
22951,114212.54110131999,-23.75573317332225,31.44278263223443,341302.9415133374,7371947.871212208,388.8520202636719,0.03542220000000001,-0.0982516,-0.9177684
22952,114212.62110166,-23.755729643006024,31.44277765038968,341302.4294438653,7371948.256592186,388.8418273925781,0.0365157,-0.0955831,-0.9177176000000001
22953,114212.70110203,-23.755726112653537,31.442772665504226,341301.91706439,7371948.641972767,388.83258056640625,0.0386146,-0.0934429,-0.9178694
22954,114212.78110239,-23.755722583365138,31.442767679848714,341301.40460768674,7371949.027234638,388.82366943359375,0.0419896,-0.0952954,-0.9186624
22955,114212.86110275,-23.755719048443225,31.44276269177466,341300.8918976076,7371949.413117638,388.81439208984375,0.0426622,-0.09407780000000002,-0.9184152000000001
22956,114212.94110312,-23.75571550658911,31.4427577009651,341300.3789002698,7371949.799765226,388.8055725097656,0.0422376,-0.0906205,-0.9184984
22957,114213.01310344,-23.755712318585246,31.442753208293617,341299.9171061297,7371950.147784105,388.7984313964844,0.04328160000000001,-0.0887199,-0.9182282
22958,114213.09310384153,-23.755708775242102,31.44274821923065,341299.40428495983,7371950.534598503,388.791015625,0.0450582,-0.0861567,-0.917352
22959,114213.17310417,-23.755705233809472,31.442743239587255,341298.89242619474,7371950.921211833,388.783447265625,0.0446832,-0.0858195,-0.9167285
22960,114213.25310454,-23.755701697252007,31.44273826957214,341298.381554703,7371951.3072960265,388.77569580078125,0.0469994,-0.09162890000000001,-0.9157432
22961,114213.3331049,-23.755698157894553,31.44273330368557,341297.87110060186,7371951.693694878,388.7680358886719,0.0490427,-0.0986616,-0.9154666
22962,114213.41310531,-23.75569460866932,31.442728335504977,341297.3604006809,7371952.081183894,388.7598876953125,0.0522361,-0.1042973,-0.9151339
22963,114213.49310563,-23.75569104141328,31.44272336203943,341296.8491401812,7371952.470663692,388.75128173828125,0.0545525,-0.10523240000000002,-0.9154959
22964,114213.5731059877,-23.755687455127145,31.442718385944808,341296.3375885989,7371952.862247897,388.7421875,0.0549127,-0.10290970000000002,-0.9157651
22965,114213.65310635,-23.755683851304706,31.442713413089976,341295.8263459455,7371953.25577764,388.732177734375,0.0528935,-0.1006507,-0.9164693
22966,114213.73310674001,-23.755680232623703,31.442708444245035,341295.31549396296,7371953.650957257,388.72186279296875,0.0473656,-0.09738800000000002,-0.9175199
22967,114213.81310708,-23.75567661051673,31.442703474874694,341294.80458424415,7371954.046515654,388.7124938964844,0.0447591,-0.0954476,-0.9193598000000001
22968,114213.89310745,-23.755672987848044,31.442698501653958,341294.293281354,7371954.442131939,388.7045593261719,0.04745490000000001,-0.09519130000000002,-0.9215581
22969,114213.97310781,-23.755669359220317,31.442693525417084,341293.78166378,7371954.838404736,388.6976318359375,0.0510462,-0.0920728,-0.9237135
22970,114214.04510808203,-23.75566608619898,31.442689049816266,341293.3215061827,7371955.19585716,388.6918640136719,0.0522981,-0.0883446,-0.9254409
22971,114214.1251085,-23.75566244356466,31.442684082928572,341292.81082450936,7371955.593691425,388.6866760253906,0.0514915,-0.08480890000000002,-0.9274219
22972,114214.20510886,-23.75565880094697,31.44267912393963,341292.30094792973,7371955.99153265,388.68341064453125,0.05230780000000001,-0.0821495,-0.9290256
22973,114214.28510923,-23.755655159473392,31.442674174278913,341291.79202351463,7371956.389257574,388.6816711425781,0.05445090000000001,-0.0823048,-0.9303428
22974,114214.36510959,-23.75565151489503,31.44266923517247,341291.28417108,7371956.7873380855,388.6807556152344,0.0545701,-0.0818099,-0.9310304
22975,114214.44510995,-23.755647868375014,31.44266430727512,341290.7774587806,7371957.185646106,388.6806640625,0.053441,-0.0824956,-0.9308899
22976,114214.52511032,-23.75564422080594,31.442659389704072,341290.271797718,7371957.584081808,388.6811828613281,0.0530831,-0.0844572,-0.9308158
22977,114214.60511060999,-23.755640569091977,31.442654480555785,341289.7669901135,7371957.982985895,388.6819152832031,0.0512187,-0.08673240000000002,-0.9301757
22978,114214.68511105,-23.755636914141192,31.442649576332897,341289.2626805904,7371958.382253904,388.68231201171875,0.0500949,-0.0876897,-0.9291164
22979,114214.76511141,-23.75563325482082,31.44264467854497,341288.75902164134,7371958.78201296,388.6822204589844,0.048119,-0.0896531,-0.9280791
22980,114214.84511177,-23.75562959127791,31.442639784801383,341288.25576977397,7371959.182244113,388.6820983886719,0.0444931,-0.0926728,-0.9274015000000001
22981,114214.92511213112,-23.755625925627164,31.44263488820306,341287.75222434476,7371959.582705479,388.68194580078125,0.0423788,-0.0945712,-0.9265313
22982,114215.0,-23.755622491504525,31.442630300808933,341287.2804762053,7371959.957872998,388.6813659667969,0.04110950000000001,-0.0957575,-0.9259241071795865
22983,114215.07711282,-23.75561895083106,31.442625573400655,341286.79432747344,7371960.344683447,388.6799621582031,0.0395763,-0.0960457,-0.9251624000000002
22984,114215.15711319,-23.755615271204544,31.44262066346765,341286.28940583713,7371960.746677533,388.67828369140625,0.0367535,-0.0952506,-0.9241717000000002
22985,114215.23711355,-23.75561159019683,31.44261574526509,341285.78363959934,7371961.148815323,388.6764221191406,0.0360444,-0.0918338,-0.9238261
22986,114215.31711392,-23.75560791128138,31.442610824394322,341285.27760390576,7371961.550718423,388.674072265625,0.0376343,-0.0886371,-0.9227058
22987,114215.3971143,-23.75560423233528,31.44260590805138,341284.77202965866,7371961.952629956,388.67138671875,0.0371083,-0.0881546,-0.9227076
22988,114215.47711464,-23.755600556006385,31.442600993729418,341284.2666645512,7371962.354253905,388.66900634765625,0.03819890000000001,-0.0887983,-0.9229768000000002
22989,114215.55711501,-23.755596877937663,31.44259607881799,341283.7612372224,7371962.756069844,388.66650390625,0.0417118,-0.0906226,-0.9249135
22990,114215.63711537,-23.755593187236574,31.442591164790784,341283.25588467106,7371963.15928564,388.66363525390625,0.0383537,-0.087615,-0.9261389
22991,114215.71711576,-23.755589494257677,31.44258625116946,341282.7505706988,7371963.562754114,388.66094970703125,0.0339641,-0.08387830000000002,-0.9276677
22992,114215.79711609,-23.75558580720682,31.44258133526997,341282.24503168,7371963.965563568,388.65911865234375,0.0369372,-0.08514960000000002,-0.9304382
22993,114215.87711645997,-23.755582117824275,31.44257641044969,341281.73858052725,7371964.368621254,388.6584167480469,0.036774,-0.0803927,-0.9326589
22994,114215.95711682,-23.755578434904947,31.442571480313557,341281.2315953518,7371964.770957262,388.6600036621094,0.038675600000000004,-0.0712201,-0.9334641
22995,114216.02911715,-23.75557513221743,31.442567051716292,341280.77619211236,7371965.131746974,388.66412353515625,0.0440028,-0.0709925,-0.9348169
22996,114216.1091175624,-23.755571466886934,31.44256214325128,341280.2714371076,7371965.532159389,388.6705322265625,0.0489331,-0.0751771,-0.9367126000000001
22997,114216.18911786999,-23.755567794652343,31.442557242894253,341279.7675001302,7371965.933345389,388.6778564453125,0.0446716,-0.07309960000000001,-0.9378463
22998,114216.26911824,-23.75556412667715,31.442552348389786,341279.2641648297,7371966.334066226,388.6860046386719,0.04090030000000001,-0.07134120000000001,-0.9382404000000001
22999,114216.34911862,-23.755560469408877,31.44254745994168,341278.76145979954,7371966.733608143,388.6943359375,0.0417421,-0.074722,-0.9386452
23000,114216.42911896,-23.755556814659492,31.442542576102383,341278.2592275632,7371967.132876255,388.7021179199219,0.0366871,-0.0744208,-0.9385305
23001,114216.50911934805,-23.755553171095123,31.442537690137776,341277.75679223635,7371967.530903367,388.710205078125,0.0314098,-0.0687455,-0.9379665000000001
23002,114216.58911969,-23.755549556494394,31.44253280785692,341277.25476748944,7371967.925727193,388.7191467285156,0.0358951,-0.0686018,-0.9366725
23003,114216.66912007,-23.75554596071826,31.442527939421094,341276.75417674164,7371968.31848186,388.72821044921875,0.0406299,-0.0783783,-0.9352011000000001
23004,114216.74912041,-23.755542363281442,31.44252307277597,341276.2537664748,7371968.71142241,388.7369689941406,0.0360992,-0.0806774,-0.9332298
23005,114216.82912077,-23.755538775554093,31.442518202377244,341275.7529853606,7371969.103283544,388.7460021972656,0.0319345,-0.0759366,-0.930894
23006,114216.90912114,-23.75553520811713,31.442513334715606,341275.25250781566,7371969.492900796,388.7549743652344,0.0346078,-0.0831675,-0.9279119
23007,114216.98912149612,-23.755531646561327,31.442508464211304,341274.75174762995,7371969.88186359,388.76318359375,0.0347026,-0.0865801,-0.9248571
