,site,imgf,tstat,p,cohensd,meandiff,mean_inside,mean_outside,n_inside,n_outside,stddiff,std_inside,std_outside,CVdiff,CV_inside,CV_outside
66,RoanCamp,cam1-003-000619-0.tif,142.30675003904398,0.0,0.85126674,1.3047415,1.468457,0.16371548,55892,55892,1.6498511,2.1167014,0.46685034,-1.4101497,1.441446,2.8515956
67,RoanCamp,cam1-003-000629-0.tif,190.5510148106213,0.0,0.70225644,1.044281,1.2439648,0.19968374,147252,147252,1.6530048,2.0626948,0.40969005,-0.39353287,1.6581618,2.0516946
68,RoanCamp,cam1-003-000640-0.tif,224.72623822699745,0.0,0.8146882,1.3017149,1.5894123,0.28769743,152179,152179,1.6837436,2.1999,0.5161563,-0.40999782,1.3840964,1.7940942
69,RoanCamp,cam1-003-000649-0.tif,178.13498442857292,0.0,1.2074937,2.380816,2.7390342,0.35821822,43527,43527,2.1644084,2.730366,0.56595755,-0.5830887,0.9968353,1.579924
70,BuffaloCamp,cam1-000-000053-0.tif,142.25096868989985,0.0,0.39066005,0.38195828,0.7800211,0.3980628,265181,265181,0.20008987,1.0726384,0.8725485,-0.8168467,1.3751403,2.191987
71,BuffaloCamp,cam1-000-000154-0.tif,120.78441983382007,0.0,0.36282152,0.56124574,1.1118473,0.55060154,221649,221649,0.19413698,1.6409119,1.446775,-1.151783,1.475843,2.627626
72,BuffaloCamp,cam1-000-000204-0.tif,31.536157887763412,4.5955074638912696e-205,0.59984595,0.74645996,1.2309947,0.4845347,5528,5528,0.92585254,1.6180362,0.6921836,-0.114139676,1.3144135,1.4285532
73,BuffaloCamp,cam1-001-000066-0.tif,147.52411485777424,0.0,0.5181519,0.94393206,1.5657676,0.6218356,162122,162122,1.3245126,2.3593454,1.0348328,-0.15732837,1.5068299,1.6641582
74,BuffaloCamp,cam1-001-000219-0.tif,114.30289417191294,0.0,0.49006513,0.77687716,1.4150904,0.6382133,108802,108802,0.7581086,1.9183218,1.1602132,-0.4622904,1.3556179,1.8179083
75,BuffaloCamp,cam1-001-000280-0.tif,184.46491832055017,0.0,0.64385957,0.7572877,1.1712316,0.41394395,164163,164163,0.95878994,1.5534313,0.5946413,-0.110203385,1.3263228,1.4365262
76,Makhohlola,cam1-000-000095-0.tif,41.24840551042515,0.0,0.49084377,0.7673067,1.0874091,0.32010245,14124,14124,1.9138016,2.1930482,0.27924666,1.1443982,2.0167646,0.8723665
77,Makhohlola,cam1-000-000108-0.tif,64.96766838886245,0.0,0.44088203,0.5805137,0.9662179,0.38570413,43429,43429,1.3658634,1.8086889,0.44282544,0.72383034,1.8719265,1.1480962
78,Makhohlola,cam1-000-000178-0.tif,57.63022448483377,0.0,0.4481011,0.56654036,0.96026784,0.3937275,33081,33081,1.3831128,1.7499698,0.36685702,0.8906233,1.8223768,0.9317536
79,Makhohlola,cam1-000-000187-0.tif,119.32145872046848,0.0,0.39232546,0.40265703,0.80274093,0.4000839,185001,185001,1.0107832,1.3986671,0.38788393,0.7728578,1.7423643,0.9695065
80,Makhohlola,cam1-000-000194-0.tif,71.9416012367042,0.0,0.45593426,0.7380259,1.1831102,0.44508436,49795,49795,1.6040106,2.2080684,0.60405785,0.5091491,1.8663251,1.3571761
