,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Northing_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Easting_uav,Altitude,Altitude,Altitude,Altitude,Altitude,Altitude,Altitude,Altitude,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,AirTemp,RH,RH,RH,RH,RH,RH,RH,RH,STRD,STRD,STRD,STRD,STRD,STRD,STRD,STRD,Distance,Distance,Distance,Distance,Distance,Distance,Distance,Distance,phi,phi,phi,phi,phi,phi,phi,phi,tau,tau,tau,tau,tau,tau,tau,tau,eVeg,eVeg,eVeg,eVeg,eVeg,eVeg,eVeg,eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg,Temperature_eVeg
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Flight3_cam1-001-000349-0.tif,Inside,1154400.0,28.891590118408203,1.31485915184021,25.730010986328125,27.80999755859375,29.04998779296875,29.970001220703125,32.889984130859375,1154400.0,2.0500221252441406,2.5715420246124268,0.0,0.11999999731779099,0.39500001072883606,4.0320000648498535,13.208999633789062,1154400.0,583.6369018554688,2.4804539680480957,578.9559936523438,581.3930053710938,583.5689697265625,585.8610229492188,588.2319946289062,1154400.0,0.5146467656331101,0.21376725692713858,0.0,0.35064935064935066,0.521978021978022,0.675531914893617,1.0,1154400.0,0.4670074683741286,0.6903420442523672,0.0,0.0,0.08277043232570873,0.8637883244735602,9.608178696822877,1154400.0,51.46467656331103,21.37672569271385,0.0,35.064935064935064,52.197802197802204,67.5531914893617,100.0,1154400.0,7210846.245823019,1.2107198713938042e-08,7210846.245823007,7210846.245823007,7210846.245823007,7210846.245823007,7210846.245823007,1154400.0,329024.7245217034,8.731152918705319e-10,329024.7245217025,329024.7245217025,329024.7245217025,329024.7245217025,329024.7245217025,1154400.0,692.3067016601562,0.0,692.3067016601562,692.3067016601562,692.3067016601562,692.3067016601562,692.3067016601562,1154400.0,30.27089033333326,8.171245000415949e-14,30.27089033333334,30.27089033333334,30.27089033333334,30.27089033333334,30.27089033333334,1154400.0,45.15877999999982,1.4921403913803038e-13,45.15877999999997,45.15877999999997,45.15877999999997,45.15877999999997,45.15877999999997,1154400.0,1486407.0466123915,5.1222763789737876e-09,1486407.0466123966,1486407.0466123966,1486407.0466123966,1486407.0466123966,1486407.0466123966,1154400.0,108.66950892542934,2.4804540074835675,104.07470703125,106.4456787109375,108.73773193359375,110.9136962890625,113.3507080078125,1154400.0,3613.693665072478,67.84073131703848,3452.346052478397,3557.6816747063535,3621.4667600118,3669.2701964024263,3823.691277692258,1154400.0,0.9897487497203059,0.000170147215083213,0.9894286988682842,0.9895947420748223,0.9897436562147692,0.9899012043258183,0.9900649424841901,1154400.0,0.9635429660429664,0.0100698087574047,0.91,0.96,0.96,0.97,0.97,1154400.0,31.943807017068544,1.647401909464733,28.35255157766204,30.646841198953368,32.02631340011564,33.14396602107716,39.47582922702725
Flight3_cam1-001-000349-0.tif,Outside,195616.0,29.063724517822266,1.3366466760635376,26.290008544921875,28.010009765625,29.089996337890625,30.04998779296875,35.290008544921875,195616.0,1.3403388261795044,1.9701231718063354,0.0,0.08799999952316284,0.1720000058412552,2.6059999465942383,10.081000328063965,195616.0,583.4917602539062,1.9984452724456787,578.8140258789062,582.8427581787109,584.1585083007812,584.9000244140625,586.4290161132812,195616.0,0.4414356769597281,0.2551337272630836,0.0,0.21951219512195122,0.45,0.6476190476190476,1.0,195616.0,0.37087816532274975,0.5820009168304415,0.0,0.0,0.0,0.6873905289046013,3.891820298110626,195616.0,44.14356769597282,25.513372726308358,0.0,21.951219512195124,45.0,64.76190476190476,100.0,195616.0,7210846.245823008,9.313249551113105e-10,7210846.245823007,7210846.245823007,7210846.245823007,7210846.245823007,7210846.245823007,195616.0,329024.7245217024,1.164156193889138e-10,329024.7245217025,329024.7245217025,329024.7245217025,329024.7245217025,329024.7245217025,195616.0,692.3067016601562,0.0,692.3067016601562,692.3067016601562,692.3067016601562,692.3067016601562,692.3067016601562,195616.0,30.27089033333334,0.0,30.27089033333334,30.27089033333334,30.27089033333334,30.27089033333334,30.27089033333334,195616.0,45.15877999999997,0.0,45.15877999999997,45.15877999999997,45.15877999999997,45.15877999999997,45.15877999999997,195616.0,1486407.0466123966,0.0,1486407.0466123966,1486407.0466123966,1486407.0466123966,1486407.0466123966,1486407.0466123966,195616.0,108.81497745273664,1.9984452621305666,105.877685546875,107.40667724609375,108.148193359375,109.46394348144531,113.49267578125,195616.0,3622.6070820277455,69.26235097213866,3480.5013964654286,3567.920298738107,3623.5371131356087,3673.4455077350617,3953.6937044969254,195616.0,0.9897386252203451,0.00013675824910306292,0.9894190495660978,0.9896938872547382,0.9897841108119033,0.9898350611462603,0.9899403579092224,195616.0,0.9593239816783906,0.01599468947621635,0.91,0.96,0.96,0.97,0.97,195616.0,32.40728814726065,1.9679960547745117,28.869019571375702,30.93958283576002,32.266217833957455,33.511281926514414,41.19219705063125
Flight4_cam1-000-000119-0.tif,Inside,799192.0,27.299177169799805,0.5321317911148071,26.25,26.8900146484375,27.209991455078125,27.649993896484375,30.92999267578125,799192.0,1.6692378520965576,2.08394718170166,0.0,0.21799999475479126,0.7910000085830688,2.2330000400543213,12.192999839782715,799192.0,547.1942138671875,1.9594842195510864,543.1950073242188,545.4450073242188,547.2520141601562,548.8690185546875,551.3150024414062,799192.0,0.6826232994147239,0.21893556487878496,0.0,0.5499999999999999,0.7166666666666666,0.851063829787234,1.0,799192.0,0.7592085148961772,0.860985005813787,0.0,0.0,0.4379069431589507,1.3593263324649136,8.379309484052852,799192.0,68.2623299414724,21.8935564878785,0.0,54.99999999999999,71.66666666666666,85.1063829787234,100.0,799192.0,7210656.163366313,8.381908415530136e-09,7210656.163366305,7210656.163366305,7210656.163366305,7210656.163366305,7210656.163366305,799192.0,327519.7886936366,3.492461839804223e-10,327519.78869363625,327519.78869363625,327519.78869363625,327519.78869363625,327519.78869363625,799192.0,630.725830078125,0.0,630.725830078125,630.725830078125,630.725830078125,630.725830078125,630.725830078125,799192.0,19.451999444444468,2.4869011310454878e-14,19.451999444444443,19.451999444444443,19.451999444444443,19.451999444444443,19.451999444444443,799192.0,92.96001111111116,4.2632590817922646e-14,92.96001111111111,92.96001111111111,92.96001111111111,92.96001111111111,92.96001111111111,799192.0,1487929.2417784494,6.984923679608446e-10,1487929.24177845,1487929.24177845,1487929.24177845,1487929.24177845,1487929.24177845,799192.0,83.53155387197417,1.9594842751668948,79.41082763671875,81.8568115234375,83.47381591796875,85.28082275390625,87.53082275390625,799192.0,3531.6880510557266,27.15840513784539,3478.484871071901,3510.8352858614867,3527.0826923329787,3549.5049294742425,3719.585297033766,799192.0,0.9917420534597959,0.00014066325603171204,0.9914560026901696,0.9916163936175674,0.9917458509525794,0.9918621982466785,0.9920391231145302,799192.0,0.9648413898037019,0.009468911615376238,0.91,0.96,0.97,0.97,0.97,799192.0,30.094619263113643,0.9848804788131014,28.674712997829374,29.383190502176262,29.87142435101873,30.62346360829747,37.55444379440797
Flight4_cam1-000-000119-0.tif,Outside,205672.0,27.72704315185547,0.5100919008255005,26.529998779296875,27.3699951171875,27.69000244140625,28.04998779296875,29.649993896484375,205672.0,0.49976661801338196,0.7096746563911438,0.0,0.09200000017881393,0.2070000022649765,0.6129999756813049,5.076000213623047,205672.0,544.6188354492188,1.6805226802825928,541.3740234375,543.2620239257812,544.5900268554688,546.0159912109375,548.801025390625,205672.0,0.5753985832959945,0.2714524883699809,0.0,0.3888888888888889,0.6111111111111112,0.7934782608695652,1.0,205672.0,0.2759615395769668,0.5214954175658936,0.0,0.0,0.0,0.3083013596545165,4.921618196417881,205672.0,57.53985832959946,27.145248836998096,0.0,38.88888888888889,61.111111111111114,79.34782608695652,100.0,205672.0,7210656.163366307,1.8626496774407803e-09,7210656.163366305,7210656.163366305,7210656.163366305,7210656.163366305,7210656.163366305,205672.0,327519.7886936364,1.7462340726007315e-10,327519.78869363625,327519.78869363625,327519.78869363625,327519.78869363625,327519.78869363625,205672.0,630.725830078125,0.0,630.725830078125,630.725830078125,630.725830078125,630.725830078125,630.725830078125,205672.0,19.451999444444436,7.105444631350633e-15,19.451999444444443,19.451999444444443,19.451999444444443,19.451999444444443,19.451999444444443,205672.0,92.9600111111111,1.4210889262701266e-14,92.96001111111111,92.96001111111111,92.96001111111111,92.96001111111111,92.96001111111111,205672.0,1487929.2417784492,9.313248387203902e-10,1487929.24177845,1487929.24177845,1487929.24177845,1487929.24177845,1487929.24177845,205672.0,86.10699436538366,1.6805226849758101,81.9248046875,84.7098388671875,86.13580322265625,87.46380615234375,89.351806640625,205672.0,3553.5033078825204,26.090205733198534,3492.6135976167307,3535.2256132772713,3551.548352193043,3569.9690794651287,3652.5965737722972,205672.0,0.9915576439160071,0.0001198879355576244,0.9913268268900834,0.9914607673508945,0.9915553429597477,0.9916572369389769,0.9918572962521682,205672.0,0.9559636703100084,0.018904097979134202,0.91,0.96,0.96,0.97,0.97,205672.0,31.13684353836057,1.4550321380717601,29.081969712415457,30.200114897799722,30.8057359827705,31.34297978976457,36.20453285448514
Flight4_cam1-001-000165-0.tif,Inside,654928.0,27.118528366088867,0.5672928094863892,25.769989013671875,26.69000244140625,27.170013427734375,27.529998779296875,29.57000732421875,654928.0,1.762880802154541,2.2293238639831543,0.0,0.17100000381469727,0.4480000138282776,3.0950000286102295,10.215999603271484,654928.0,572.8384399414062,0.9300667643547058,570.47998046875,572.1749877929688,572.9030151367188,573.489990234375,575.0089721679688,654928.0,0.6349405868054223,0.1793595724926761,0.0,0.5192307692307693,0.6511627906976745,0.7671232876712328,1.0,654928.0,0.4779253472575846,0.6397201934963518,0.0,0.0,0.07101337691381952,0.9458197782463609,5.5808739301291475,654928.0,63.49405868054228,17.935957249267606,0.0,51.92307692307693,65.11627906976744,76.71232876712328,100.0,654928.0,7211533.4348790785,1.2107202713160265e-08,7211533.434879091,7211533.434879091,7211533.434879091,7211533.434879091,7211533.434879091,654928.0,327616.5388147641,5.820770535173205e-10,327616.53881476354,327616.53881476354,327616.53881476354,327616.53881476354,327616.53881476354,654928.0,659.1381225585938,0.0,659.1381225585938,659.1381225585938,659.1381225585938,659.1381225585938,659.1381225585938,654928.0,19.490891500000018,1.7763581955484633e-14,19.4908915,19.4908915,19.4908915,19.4908915,19.4908915,654928.0,93.79801888888875,1.2789779007948936e-13,93.79801888888888,93.79801888888888,93.79801888888888,93.79801888888888,93.79801888888888,654928.0,1500762.317239522,1.3969849284415693e-09,1500762.3172395206,1500762.3172395206,1500762.3172395206,1500762.3172395206,1500762.3172395206,654928.0,86.29958120977969,0.9300667341836943,84.129150390625,85.64813232421875,86.235107421875,86.963134765625,88.65814208984375,654928.0,3522.5109590174293,28.823021475755734,3454.351065795482,3500.7042719780516,3525.050047027113,3543.3808326465182,3648.4366629414903,654928.0,0.9915679918748886,6.62250335508618e-05,0.9914004218518333,0.991520698900542,0.9915725093007107,0.9916143482512653,0.9917228997638864,654928.0,0.964510053013461,0.006788781743532122,0.91,0.96,0.96,0.97,0.97,654928.0,29.939319728301808,0.8503700106313044,28.205945720301997,29.30615693288354,29.990543884452308,30.560098949716746,35.82446230469151
Flight4_cam1-001-000165-0.tif,Outside,1093288.0,27.139440536499023,0.5237959027290344,25.730010986328125,26.730010986328125,27.170013427734375,27.489990234375,29.6099853515625,1093288.0,1.6058117151260376,2.291512966156006,0.0,0.13300000131130219,0.3700000047683716,2.1489999294281006,13.503000259399414,1093288.0,576.0565185546875,0.9854056239128113,574.0070190429688,575.2999877929688,576.0469970703125,576.8460083007812,578.4730224609375,1093288.0,0.5622271365035122,0.1982498529966275,0.0,0.4246575342465753,0.5819892473118279,0.7058823529411765,1.0,1093288.0,0.4380630441784093,0.5681766491996212,0.0,0.0,0.07644242564039548,0.8786478644231266,5.143836053555259,1093288.0,56.22271365035124,19.824985299662757,0.0,42.465753424657535,58.198924731182785,70.58823529411765,100.0,1093288.0,7211533.434879072,1.86264600108629e-08,7211533.434879091,7211533.434879091,7211533.434879091,7211533.434879091,7211533.434879091,1093288.0,327616.5388147634,1.1641537506789315e-10,327616.53881476354,327616.53881476354,327616.53881476354,327616.53881476354,327616.53881476354,1093288.0,659.1381225585938,0.0,659.1381225585938,659.1381225585938,659.1381225585938,659.1381225585938,659.1381225585938,1093288.0,19.490891500000043,4.2632583643027275e-14,19.4908915,19.4908915,19.4908915,19.4908915,19.4908915,1093288.0,93.79801888888873,1.4210861214342424e-13,93.79801888888888,93.79801888888888,93.79801888888888,93.79801888888888,93.79801888888888,1093288.0,1500762.3172395222,1.629815250950504e-09,1500762.3172395206,1500762.3172395206,1500762.3172395206,1500762.3172395206,1500762.3172395206,1093288.0,83.08164870046465,0.9854056478013574,80.66510009765625,82.2921142578125,83.09112548828125,83.838134765625,85.131103515625,1093288.0,3523.5618314068133,26.632740272083574,3452.346052478397,3502.729247154877,3525.050047027113,3541.340485721869,3650.515439888487,1093288.0,0.99179808527765,7.074437637069855e-05,0.9916512512268368,0.9917437434220544,0.9917973168049514,0.9918547317703902,0.9919720095834607,1093288.0,0.9636092228214348,0.009604008744353538,0.91,0.96,0.96,0.97,0.97,1093288.0,30.004934972302305,0.9246371124704018,28.156605562864854,29.344555084747356,29.94224991800388,30.517182081219403,35.47899188433627
Flight4_cam1-001-000378-0.tif,Inside,641896.0,27.025175094604492,0.6304345726966858,25.489990234375,26.529998779296875,27.089996337890625,27.410003662109375,29.6099853515625,641896.0,1.522190809249878,1.9824810028076172,0.0,0.17000000178813934,0.35100001096725464,2.6059999465942383,9.130999565124512,641896.0,572.332275390625,0.7077473402023315,570.260986328125,571.8309936523438,572.3400268554688,572.8740234375,574.406982421875,641896.0,0.6217128774331615,0.18562638866875647,0.0,0.5051546391752577,0.6363636363636364,0.7538461538461538,1.0,641896.0,0.3660924536681469,0.5386197651292761,0.0,0.0,0.027211304111557196,0.6872354095641686,5.1939920969166495,641896.0,62.171287743316135,18.562638866875645,0.0,50.51546391752577,63.63636363636363,75.38461538461539,100.0,641896.0,7211642.907440315,6.519263100440664e-09,7211642.9074403215,7211642.9074403215,7211642.9074403215,7211642.9074403215,7211642.9074403215,641896.0,327771.8121770623,3.49246237523607e-10,327771.8121770627,327771.8121770627,327771.8121770627,327771.8121770627,327771.8121770627,641896.0,660.93798828125,0.0,660.93798828125,660.93798828125,660.93798828125,660.93798828125,660.93798828125,641896.0,19.59743049999998,2.1316298676977967e-14,19.5974305,19.5974305,19.5974305,19.5974305,19.5974305,641896.0,93.56126555555576,1.9895212098512768e-13,93.56126555555556,93.56126555555556,93.56126555555556,93.56126555555556,93.56126555555556,641896.0,1503330.5273148755,1.862646600125904e-09,1503330.5273148774,1503330.5273148774,1503330.5273148774,1503330.5273148774,1503330.5273148774,641896.0,88.60564073119784,0.7077473310044158,86.531005859375,88.06396484375,88.59796142578125,89.10699462890625,90.677001953125,641896.0,3517.7875382177967,32.06147038525702,3440.3244361230763,3492.6135976167307,3520.9839589448798,3537.263653789149,3650.515439888487,641896.0,0.9914124249901469,5.0100038253642805e-05,0.991266087936983,0.9913769093604345,0.991412927079942,0.991450757425961,0.9915596248635532,641896.0,0.9641431010631013,0.0066675317803152855,0.91,0.96,0.96,0.97,0.97,641896.0,29.878346461118532,0.9077943674695346,27.93509608302054,29.19685540426559,29.934553098590925,30.45500495621485,36.222070601980704
Flight4_cam1-001-000378-0.tif,Outside,1220432.0,27.019018173217773,0.5446479916572571,25.489990234375,26.6099853515625,27.089996337890625,27.410003662109375,29.57000732421875,1220432.0,1.4235148429870605,1.9426536560058594,0.0,0.1469999998807907,0.4749999940395355,1.9329999685287476,10.954999923706055,1220432.0,576.1205444335938,1.1034679412841797,573.4600219726562,575.2080078125,576.093017578125,577.0390014648438,579.947998046875,1220432.0,0.5714522761500164,0.1877797670952806,0.0,0.4444444444444444,0.5859704641350211,0.7061855670103093,1.0,1220432.0,0.3850893818625215,0.5232860295786302,0.0,0.0,0.06317484199577054,0.7505275249419462,4.376570124594821,1220432.0,57.14522761500167,18.77797670952806,0.0,44.44444444444444,58.597046413502106,70.61855670103093,100.0,1220432.0,7211642.90744031,1.1175875474042219e-08,7211642.9074403215,7211642.9074403215,7211642.9074403215,7211642.9074403215,7211642.9074403215,1220432.0,327771.81217706215,5.23869162845729e-10,327771.8121770627,327771.8121770627,327771.8121770627,327771.8121770627,327771.8121770627,1220432.0,660.93798828125,0.0,660.93798828125,660.93798828125,660.93798828125,660.93798828125,660.93798828125,1220432.0,19.597430499999977,2.4869005940213372e-14,19.5974305,19.5974305,19.5974305,19.5974305,19.5974305,1220432.0,93.56126555555589,3.2684979235709005e-13,93.56126555555556,93.56126555555556,93.56126555555556,93.56126555555556,93.56126555555556,1220432.0,1503330.5273148739,3.4924610856381933e-09,1503330.5273148774,1503330.5273148774,1503330.5273148774,1503330.5273148774,1503330.5273148774,1220432.0,84.81752268916739,1.1034679806038812,80.989990234375,83.89898681640625,84.844970703125,85.72998046875,87.47796630859375,1220432.0,3517.450551545543,27.637135772401834,3440.3244361230763,3496.656626995982,3520.9839589448798,3537.263653789149,3648.4366629414903,1220432.0,0.9916818976569478,7.88474302820077e-05,0.991492326784637,0.9916166717101796,0.9916798293397703,0.991747490896944,0.991956570357279,1220432.0,0.9644829371894547,0.00730783855727655,0.91,0.96,0.96,0.97,0.97,1220432.0,29.831490048208373,0.8367960206661968,27.922532237655787,29.217893019214728,29.83649644621596,30.40324748688471,35.15429952876667
Flight4_cam1-002-000219-0.tif,Inside,826664.0,27.678367614746094,0.6510520577430725,26.170013427734375,27.170013427734375,27.6099853515625,28.04998779296875,31.010009765625,826664.0,0.8993566036224365,1.1398955583572388,0.0,0.16699999570846558,0.3930000066757202,1.1360000371932983,7.1479997634887695,826664.0,571.4782104492188,0.7836251854896545,569.5659790039062,570.844970703125,571.5150146484375,572.1190185546875,573.1279907226562,826664.0,0.6730653917153375,0.20823792657441656,0.0,0.5256410256410257,0.6945996275605214,0.8461538461538461,1.0,826664.0,0.33809407436346933,0.565642623241699,0.0,0.0,0.03053494426157684,0.45697907886938327,5.933599215741269,826664.0,67.30653917153377,20.823792657441654,0.0,52.56410256410257,69.45996275605214,84.61538461538461,100.0,826664.0,7211743.291298259,1.1175877655013012e-08,7211743.291298248,7211743.291298248,7211743.291298248,7211743.291298248,7211743.291298248,826664.0,327932.60731032206,5.238692650787349e-10,327932.6073103226,327932.6073103226,327932.6073103226,327932.6073103226,327932.6073103226,826664.0,662.3407592773438,0.0,662.3407592773438,662.3407592773438,662.3407592773438,662.3407592773438,662.3407592773438,826664.0,19.846310500000026,2.1316294965768838e-14,19.846310500000005,19.846310500000005,19.846310500000005,19.846310500000005,19.846310500000005,826664.0,93.00819888888878,9.94760431735879e-14,93.00819888888888,93.00819888888888,93.00819888888888,93.00819888888888,93.00819888888888,826664.0,1509329.9840730121,1.3969847068766266e-09,1509329.9840730107,1509329.9840730107,1509329.9840730107,1509329.9840730107,1509329.9840730107,826664.0,90.86259562885246,0.7836251714934085,89.2127685546875,90.22174072265625,90.82574462890625,91.49578857421875,92.7747802734375,826664.0,3551.0559664655784,33.34178442666928,3474.4556613887607,3525.050047027113,3547.4622758913256,3569.9690794651287,3723.7991960163204,826664.0,0.9912724207605421,5.51344178980111e-05,0.9911381092924852,0.9912278486340855,0.9912749648369616,0.9913174987725123,0.9913886821810713,826664.0,0.9643812721976525,0.005719898741512351,0.91,0.96,0.96,0.97,0.97,826664.0,30.53632379527891,0.8826556870642391,28.632873828120182,29.81783809850282,30.505404997346147,31.1147921313065,36.979214493591144
Flight4_cam1-002-000219-0.tif,Outside,1146504.0,27.765609741210938,0.4306432902812958,26.209991455078125,27.489990234375,27.80999755859375,28.089996337890625,30.25,1146504.0,0.8415203094482422,1.1794753074645996,0.0,0.17000000178813934,0.33500000834465027,1.2050000429153442,10.720999717712402,1146504.0,575.3955078125,0.958568274974823,573.4550170898438,574.5859985351562,575.4080200195312,576.1710205078125,577.7930297851562,1146504.0,0.6444378759455128,0.17838883695951605,0.02127659574468085,0.5217391304347826,0.6583333333333333,0.7815126050420168,1.0,1146504.0,0.23726726713042756,0.4325864986860554,0.0,0.0,0.036529934253089896,0.21945928986140875,7.506835950503015,1146504.0,64.4437875945513,17.838883695951598,2.127659574468085,52.17391304347826,65.83333333333333,78.15126050420169,100.0,1146504.0,7211743.291298263,1.4901167692373148e-08,7211743.291298248,7211743.291298248,7211743.291298248,7211743.291298248,7211743.291298248,1146504.0,327932.6073103228,2.3283074519333043e-10,327932.6073103226,327932.6073103226,327932.6073103226,327932.6073103226,327932.6073103226,1146504.0,662.3407592773438,0.0,662.3407592773438,662.3407592773438,662.3407592773438,662.3407592773438,662.3407592773438,1146504.0,19.846310500000037,3.1974437053527435e-14,19.846310500000005,19.846310500000005,19.846310500000005,19.846310500000005,19.846310500000005,1146504.0,93.00819888888877,1.1368688730143088e-13,93.00819888888888,93.00819888888888,93.00819888888888,93.00819888888888,93.00819888888888,1146504.0,1509329.9840730124,1.6298152163533131e-09,1509329.9840730107,1509329.9840730107,1509329.9840730107,1509329.9840730107,1509329.9840730107,1146504.0,86.94530112200056,0.958568285333852,84.5477294921875,86.16973876953125,86.9327392578125,87.7547607421875,88.8857421875,1146504.0,3555.4562550189057,22.002437755793345,3476.469113824975,3541.340485721869,3557.6816747063535,3572.0201932562877,3683.8996571023426,1146504.0,0.99154934350611,6.807272643670801e-05,0.9914117897045008,0.9914918406239294,0.991550157602753,0.9916043899826974,0.9917200123245966,1146504.0,0.9643744810310295,0.005437823160130093,0.91,0.96,0.96,0.97,0.97,1146504.0,30.605623339015676,0.6408680898471432,28.66700233295245,30.155626347005125,30.659503409661227,31.09518687831178,36.449930819920496
Flight4_cam1-004-000052-0.tif,Inside,316992.0,26.73686981201172,0.6466999053955078,25.45001220703125,26.209991455078125,26.69000244140625,27.170013427734375,29.3699951171875,316992.0,2.0100512504577637,2.1673543453216553,0.0,0.1979999989271164,0.9150000214576721,3.744999885559082,7.881999969482422,316992.0,575.3514404296875,0.7738549709320068,573.52197265625,574.718017578125,575.4110107421875,575.9320068359375,577.4509887695312,316992.0,0.641890974943898,0.19437364647629338,0.0,0.526268115942029,0.6590909090909091,0.7777777777777778,1.0,316992.0,0.5654883540028618,0.6165843309996555,0.0,0.0,0.3385892213770407,1.04937859686796,6.479823383912303,316992.0,64.18909749438978,19.43736464762934,0.0,52.626811594202906,65.9090909090909,77.77777777777779,100.0,316992.0,7211840.796992181,0.0,7211840.796992181,7211840.796992181,7211840.796992181,7211840.796992181,7211840.796992181,316992.0,328092.20501261076,2.3283101090476955e-10,328092.205012611,328092.205012611,328092.205012611,328092.205012611,328092.205012611,316992.0,648.648681640625,0.0,648.648681640625,648.648681640625,648.648681640625,648.648681640625,648.648681640625,316992.0,20.695214777777768,7.105438565209032e-15,20.69521477777776,20.69521477777776,20.69521477777776,20.69521477777776,20.69521477777776,316992.0,90.19139000000006,4.2632631391254186e-14,90.1913900000001,90.1913900000001,90.1913900000001,90.1913900000001,90.1913900000001,316992.0,1521214.7985674955,1.1641550545238478e-09,1521214.7985674944,1521214.7985674944,1521214.7985674944,1521214.7985674944,1521214.7985674944,316992.0,73.29714492468214,0.773854943618567,71.19769287109375,72.7166748046875,73.2376708984375,73.9306640625,75.126708984375,316992.0,3503.176765309431,32.790164336564736,3438.3247911951526,3476.469113824975,3500.7042719780516,3525.050047027113,3638.047980933608,316992.0,0.9925754336452032,5.6818530797606834e-05,0.9924413771418423,0.9925288940856373,0.9925797379299458,0.9926180293862936,0.9927300021867147,316992.0,0.9649104078336362,0.008839786538901434,0.91,0.96,0.97,0.97,0.97,316992.0,29.452047101734436,0.9958044506535422,27.810040247609606,28.665617966557804,29.31421556814948,30.052860793715723,35.284189880146414
Flight4_cam1-004-000052-0.tif,Outside,576112.0,26.79047203063965,0.4221300184726715,25.57000732421875,26.57000732421875,26.80999755859375,27.04998779296875,28.889984130859375,576112.0,1.086591124534607,1.6786397695541382,0.0,0.19099999964237213,0.35199999809265137,1.1549999713897705,9.515999794006348,576112.0,576.100341796875,1.194782018661499,573.2760009765625,575.1589965820312,576.1110229492188,577.1380004882812,578.72998046875,576112.0,0.6861949749478397,0.19169814186385642,0.0,0.5714285714285714,0.7142857142857143,0.8333333333333334,1.0,576112.0,0.28806439950994733,0.48630954162744466,0.0,0.0,0.04819510315812106,0.30069678775503955,4.353287739272397,576112.0,68.61949749478394,19.169814186385643,0.0,57.14285714285714,71.42857142857143,83.33333333333334,100.0,576112.0,7211840.796992182,9.313233828990995e-10,7211840.796992181,7211840.796992181,7211840.796992181,7211840.796992181,7211840.796992181,576112.0,328092.205012611,0.0,328092.205012611,328092.205012611,328092.205012611,328092.205012611,328092.205012611,576112.0,648.648681640625,0.0,648.648681640625,648.648681640625,648.648681640625,648.648681640625,648.648681640625,576112.0,20.69521477777774,2.131630057294692e-14,20.69521477777776,20.69521477777776,20.69521477777776,20.69521477777776,20.69521477777776,576112.0,90.19139000000001,8.526520229178768e-14,90.1913900000001,90.1913900000001,90.1913900000001,90.1913900000001,90.1913900000001,576112.0,1521214.7985674932,1.1641542286238744e-09,1521214.7985674944,1521214.7985674944,1521214.7985674944,1521214.7985674944,1521214.7985674944,576112.0,72.54846921227855,1.1947819401335602,69.918701171875,71.51068115234375,72.53765869140625,73.48968505859375,75.3726806640625,576112.0,3505.8335057140175,21.3743757384457,3444.3290810374683,3494.6354996853674,3506.779956954793,3518.952068043461,3613.194624242864,576112.0,0.9926305569250734,8.789960912113928e-05,0.9924234153360424,0.9925612363612496,0.9926311998111309,0.992706889065535,0.992824676367983,576112.0,0.9635506984752966,0.008081340175700004,0.91,0.96,0.96,0.97,0.97,576112.0,29.589167779185114,0.7487425619908074,28.00563460201522,29.141783001873762,29.645145624330695,29.99146257755433,34.86170227168424
