,,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Temperature,Height,Height,Height,Height,Height,Height,Height,Height,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,Elevation,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,CanopyDensity,PAI,PAI,PAI,PAI,PAI,PAI,PAI,PAI,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent,CanopyDensityPercent
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
imgf,Exclosure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cam1-000-000191-0.tif,Inside,399515.0,35.16259765625,1.2211109399795532,31.69000244140625,34.3699951171875,35.329986572265625,36.010009765625,39.529998779296875,399515.0,1.3565053939819336,2.4121549129486084,0.0,0.10100000351667404,0.17000000178813934,1.3940000534057617,12.87399959564209,399515.0,389323.28125,172.5669708251953,388847.0,389211.0,389343.0,389442.0,390036.0,399515.0,0.5211342277277655,0.2288750770395973,0.0,0.35714285714285715,0.5416666666666666,0.693069306930693,1.0,399515.0,0.24294732177331207,0.4601209576847075,0.0,0.0,0.0,0.2581540845502847,3.462753897706613,399515.0,52.11342277277655,22.887507703959734,0.0,35.714285714285715,54.166666666666664,69.3069306930693,100.0
cam1-000-000191-0.tif,Outside,861765.0,36.793052673339844,1.494876503944397,31.769989013671875,35.850006103515625,36.6099853515625,37.80999755859375,41.57000732421875,861765.0,0.18016208708286285,0.5228791832923889,0.0,0.026000000536441803,0.04600000008940697,0.07500000298023224,5.611000061035156,861765.0,388721.5625,280.3273620605469,387876.0,388544.0,388739.0,388925.0,389550.0,861765.0,0.17268518215177014,0.215693929983229,0.0,0.0,0.08928571428571429,0.25,1.0,861765.0,0.07111093965049421,0.2874574187113883,0.0,0.0,0.0,0.0,5.129898714923075,861765.0,17.268518215177014,21.569392998322908,0.0,0.0,8.928571428571429,25.0,100.0
cam1-000-000236-0.tif,Inside,311705.0,34.86484146118164,1.422508716583252,31.290008544921875,33.92999267578125,35.010009765625,35.80999755859375,39.970001220703125,311705.0,1.3014432191848755,2.4066600799560547,0.0,0.08399999886751175,0.13600000739097595,0.6899999976158142,11.107000350952148,311705.0,389238.90625,162.45082092285156,388847.0,389128.0,389218.0,389351.0,390203.0,311705.0,0.47437658042733893,0.2509622086014878,0.0,0.2767857142857143,0.4819277108433735,0.6694915254237288,1.0,311705.0,0.2663269780876571,0.5551509159503635,0.0,0.0,0.0,0.1906203596086498,5.928222613825813,311705.0,47.4376580427339,25.096220860148783,0.0,27.67857142857143,48.19277108433735,66.94915254237289,100.0
cam1-000-000236-0.tif,Outside,26130.0,36.52111053466797,1.1358904838562012,32.850006103515625,35.850006103515625,36.529998779296875,37.3699951171875,38.769989013671875,26130.0,0.2008499801158905,0.6525378823280334,0.0,0.024000000208616257,0.04100000113248825,0.0689999982714653,4.706999778747559,26130.0,388887.65625,125.623046875,388559.0,388808.0,388885.0,388969.0,389334.0,26130.0,0.11708975222591696,0.16988821050779077,0.0,0.0,0.047619047619047616,0.15625,1.0,26130.0,0.04936039791751647,0.2167729193835255,0.0,0.0,0.0,0.0,1.918845649609322,26130.0,11.708975222591693,16.988821050779077,0.0,0.0,4.761904761904762,15.625,100.0
cam1-000-000247-0.tif,Inside,1535435.0,34.636051177978516,1.3651067018508911,31.089996337890625,33.769989013671875,34.69000244140625,35.45001220703125,40.69000244140625,1535435.0,1.2259875535964966,2.052582025527954,0.0,0.09700000286102295,0.16599999368190765,1.6109999418258667,12.843000411987305,1535435.0,389710.96875,239.68771362304688,389116.0,389535.0,389694.0,389886.0,392090.0,1535435.0,0.4983819875393118,0.23420344104803023,0.0,0.3269230769230769,0.5212765957446809,0.6767676767676768,1.0,1535435.0,0.24969603644759727,0.46452705749133855,0.0,0.0,0.0,0.3062276643628203,7.245349507538766,1535435.0,49.838198753931174,23.42034410480302,0.0,32.69230769230769,52.12765957446809,67.67676767676768,100.0
cam1-000-000247-0.tif,Outside,159350.0,36.98483657836914,1.3993034362792969,32.170013427734375,36.1300048828125,37.209991455078125,38.010009765625,40.010009765625,159350.0,0.1566164344549179,0.5044304132461548,0.0,0.02199999988079071,0.03500000014901161,0.057999998331069946,4.486999988555908,159350.0,389193.5,166.15130615234375,388793.0,389065.0,389163.0,389308.0,389717.0,159350.0,0.0967361873824683,0.16930027525355018,0.0,0.0,0.023255813953488372,0.1111111111111111,1.0,159350.0,0.05984434842246118,0.26521666573492675,0.0,0.0,0.0,0.0,2.609609800665755,159350.0,9.673618738246825,16.93002752535502,0.0,0.0,2.3255813953488373,11.11111111111111,100.0
cam1-000-000259-0.tif,Inside,1551625.0,34.769805908203125,1.3419010639190674,31.209991455078125,33.730010986328125,34.769989013671875,35.649993896484375,40.80999755859375,1551625.0,1.5021882057189941,2.1636314392089844,0.0,0.10999999940395355,0.20100000500679016,2.7269999980926514,11.489999771118164,1551625.0,390350.65625,267.2544860839844,389662.0,390168.0,390338.0,390518.0,391453.0,1551625.0,0.516541323321562,0.22738381121844742,0.0,0.35714285714285715,0.5465116279069767,0.6867469879518072,1.0,1551625.0,0.32170936573172426,0.4873263905853088,0.0,0.0,0.0,0.6286490960379878,5.637255706074648,1551625.0,51.65413233215623,22.738381121844743,0.0,35.714285714285715,54.65116279069767,68.67469879518072,100.0
cam1-000-000259-0.tif,Outside,162125.0,37.052310943603516,1.2571653127670288,32.6099853515625,36.170013427734375,37.170013427734375,38.04998779296875,39.850006103515625,162125.0,0.1235784962773323,0.4254981577396393,0.0,0.02199999988079071,0.03700000047683716,0.06199999898672104,5.059000015258789,162125.0,389782.5625,235.89468383789062,389345.0,389568.0,389701.0,389997.0,390419.0,162125.0,0.10178402216799905,0.1657752819339567,0.0,0.0,0.027777777777777776,0.12962962962962962,1.0,162125.0,0.038573715208654526,0.21156874941256437,0.0,0.0,0.0,0.0,2.7905013462839228,162125.0,10.178402216799903,16.577528193395672,0.0,0.0,2.7777777777777777,12.962962962962962,100.0
cam1-000-000269-0.tif,Inside,1518650.0,34.25811004638672,1.4378817081451416,30.69000244140625,33.170013427734375,34.329986572265625,35.209991455078125,40.089996337890625,1518650.0,1.6115974187850952,2.778381824493408,0.0,0.09300000220537186,0.15800000727176666,2.0869998931884766,14.020000457763672,1518650.0,390760.5,245.86378479003906,390246.0,390561.0,390739.0,390970.0,391414.0,1518650.0,0.48458597228996203,0.23269155181604154,0.0,0.3076923076923077,0.5079365079365079,0.6666666666666666,1.0,1518650.0,0.2641171512975313,0.46009115878436496,0.0,0.0,0.0,0.4034546126412589,3.6963357285647525,1518650.0,48.4585972289962,23.269155181604155,0.0,30.76923076923077,50.79365079365079,66.66666666666666,100.0
cam1-000-000269-0.tif,Outside,164305.0,37.10306930541992,1.4021580219268799,31.889984130859375,36.209991455078125,37.3699951171875,38.25,39.529998779296875,164305.0,0.12930482625961304,0.4539414942264557,0.0,0.01899999938905239,0.029999999329447746,0.05400000140070915,4.1519999504089355,164305.0,390152.53125,62.62984085083008,390016.0,390107.0,390144.0,390188.0,390460.0,164305.0,0.08305480284167023,0.15559260373150632,0.0,0.0,0.0,0.09375,1.0,164305.0,0.03705672110218513,0.19618564700171087,0.0,0.0,0.0,0.0,2.264841439891401,164305.0,8.305480284167022,15.559260373150632,0.0,0.0,0.0,9.375,100.0
