site,imgf,temp_cd,temp_md,pai_cd,pai_md,height_cd,height_md,GPSTime,Northing,Easting,Altitude,Date,DateTime,Time,H,M,S,RH,AirTemp,Dewpoint_C,Leaf_Wet_Perc,Srad_mJ,Eto_mm,Absolute_RH_gm3,Specific_RH_gkg,site_f,Time_f,DateTime_f,Time_num,AirTemp_scaled,RH_scaled,temp_cd_scaled,pai_cd_scaled,height_cd_scaled,Time_num_scaled,Srad_mJ_scaled,Dewpoint_C_scaled,Specific_RH_gkg_scaled,Leaf_Wet_Perc_scaled,Absolute_RH_gm3_scaled,Eto_mm_scaled
RoanCamp,cam1-000-000117-0.tif,-1.467261359520508,-2.2211914,0.5003225721668227,0.20691491720070415,0.6563431250584292,1.0872612,457088.825,7479287.062182013,320746.42939396185,499.7035827636719,2020-12-04,2020-12-04T08:58:08Z,08:58:08,0.3333333333333333,0.040277777777777773,9.259259259259259e-5,67.26058611111108,23.872324027777783,17.43061763888889,0,3.599691180555556,0.6593823611111113,14.870308819444444,13.869691180555554,RoanCamp,1970-01-01T08:58:08Z,1607072288,0.3737037037037037,-0.6552948039048272,0.12169790800197325,-0.8952588610407798,0.11933072791490197,0.30617889028088896,-0.8654558248435926,0.4016389406582987,-0.4964659243207665,-0.5807610685104551,-0.3016389993094663,-0.48984803051831455,0.26174032957418025
RoanCamp,cam1-000-000127-0.tif,-1.1821844257638656,-1.8953743,0.632327577591469,0.25259373590217366,0.6773139570641374,1.3455751,457108.177,7479305.105087852,320900.2677420954,500.8915100097656,2020-12-04,2020-12-04T08:58:28Z,08:58:28,0.3333333333333333,0.040277777777777773,3.2407407407407406e-4,67.23263322222218,23.878882205555563,17.430510127777776,0,3.599744936111111,0.6594898722222224,14.870255063888887,13.869744936111111,RoanCamp,1970-01-01T08:58:28Z,1607072308,0.3739351851851852,-0.6525015858197483,0.11911891265882635,-0.5064807742055978,0.6036600173277082,0.38291212114137657,-0.8590057622118823,0.40169046290700205,-0.49652403425592584,-0.5807306732136839,-0.3016389993094663,-0.489876765749015,0.26227123714316
RoanCamp,cam1-000-000138-0.tif,-1.536293931372069,-2.625534,0.6685328717743074,0.25574794266761125,0.7473846389287273,1.6696308,457130.333,7479325.812201888,321075.42941104656,500.0189208984375,2020-12-04,2020-12-04T08:58:50Z,08:58:50,0.3333333333333333,0.040277777777777773,5.787037037037038e-4,67.20063011111112,23.88639062777777,17.430387038888888,0,3.5998064805555554,0.659612961111111,14.870193519444443,13.869806480555557,RoanCamp,1970-01-01T08:58:50Z,1607072330,0.37418981481481484,-0.6493036455607116,0.11616623485691309,-0.9894031008433337,0.7364980437960729,0.6393039422481311,-0.8519106933170015,0.4017494504505259,-0.49659056400599505,-0.5806958738030155,-0.3016389993094663,-0.4899096645590281,0.2628790703437737
RoanCamp,cam1-000-000154-0.tif,-2.347856077648301,-3.0706367,0.7713290435949702,0.2737595850462893,0.8160636259071317,2.0388522,457162.231,7479355.28669115,321329.70166583307,500.4542236328125,2020-12-04,2020-12-04T08:59:22Z,08:59:22,0.3333333333333333,0.04097222222222222,2.546296296296296e-4,67.15455522222217,23.897200505555567,17.430209827777777,0,3.599895086111111,0.6597901722222224,14.870104913888888,13.86989508611111,RoanCamp,1970-01-01T08:59:22Z,1607072362,0.3745601851851852,-0.6446995699882664,0.11191526371926493,-2.096183556278115,1.1136594756076788,0.8906034882863542,-0.8415905931062663,0.4018343748350418,-0.49668634690758984,-0.5806457730807975,-0.3016389993094663,-0.48995702898590177,0.26375416798925366
RoanCamp,cam1-000-000154-0.tif,-2.347856077648301,-3.0706367,0.7713290435949702,0.2737595850462893,0.36282153932941896,0.56124574,457162.231,7479355.28669115,321329.70166583307,500.4542236328125,2020-12-04,2020-12-04T08:59:22Z,08:59:22,0.3333333333333333,0.04097222222222222,2.546296296296296e-4,67.15455522222217,23.897200505555567,17.430209827777777,0,3.599895086111111,0.6597901722222224,14.870104913888888,13.86989508611111,RoanCamp,1970-01-01T08:59:22Z,1607072362,0.3745601851851852,-0.6446995699882664,0.11191526371926493,-2.096183556278115,1.1136594756076788,-0.7678299804281903,-0.8415905931062663,0.4018343748350418,-0.49668634690758984,-0.5806457730807975,-0.3016389993094663,-0.48995702898590177,0.26375416798925366
RoanCamp,cam1-000-000154-0.tif,-2.347856077648301,-3.0706367,0.57244692905521,0.307994744907758,0.8160636259071317,2.0388522,457162.231,7479355.28669115,321329.70166583307,500.4542236328125,2020-12-04,2020-12-04T08:59:22Z,08:59:22,0.3333333333333333,0.04097222222222222,2.546296296296296e-4,67.15455522222217,23.897200505555567,17.430209827777777,0,3.599895086111111,0.6597901722222224,14.870104913888888,13.86989508611111,RoanCamp,1970-01-01T08:59:22Z,1607072362,0.3745601851851852,-0.6446995699882664,0.11191526371926493,-2.096183556278115,0.38395659122012943,0.8906034882863542,-0.8415905931062663,0.4018343748350418,-0.49668634690758984,-0.5806457730807975,-0.3016389993094663,-0.48995702898590177,0.26375416798925366
RoanCamp,cam1-000-000154-0.tif,-2.347856077648301,-3.0706367,0.57244692905521,0.307994744907758,0.36282153932941896,0.56124574,457162.231,7479355.28669115,321329.70166583307,500.4542236328125,2020-12-04,2020-12-04T08:59:22Z,08:59:22,0.3333333333333333,0.04097222222222222,2.546296296296296e-4,67.15455522222217,23.897200505555567,17.430209827777777,0,3.599895086111111,0.6597901722222224,14.870104913888888,13.86989508611111,RoanCamp,1970-01-01T08:59:22Z,1607072362,0.3745601851851852,-0.6446995699882664,0.11191526371926493,-2.096183556278115,0.38395659122012943,-0.7678299804281903,-0.8415905931062663,0.4018343748350418,-0.49668634690758984,-0.5806457730807975,-0.3016389993094663,-0.48995702898590177,0.26375416798925366
RoanCamp,cam1-000-000169-0.tif,-1.721519839885136,-2.503151,0.6073925421674179,0.20275862855947,0.7377220020351394,1.4688047,457192.261,7479383.301968109,321567.4898678854,500.85748291015625,2020-12-04,2020-12-04T08:59:52Z,08:59:52,0.3333333333333333,0.04097222222222222,6.018518518518518e-4,67.11117855555555,23.90737733888889,17.430042994444445,0,3.5999785027777778,0.6599570055555556,14.870021497222222,13.869978502777776,RoanCamp,1970-01-01T08:59:52Z,1607072392,0.3749074074074074,-0.6403651167485601,0.1079132365306245,-1.2420078044055374,0.5121728199326996,0.6039479131084706,-0.8319154991587017,0.4019143259061749,-0.4967765206029579,-0.5805986063403055,-0.3016389993094663,-0.4900016196730607,0.2645780184593054
RoanCamp,cam1-000-000179-0.tif,-1.625267606897096,-2.4054832,0.7827172744043437,0.3361651507786363,0.9381876899897412,1.4502642,457212.815,7479402.5042774845,321731.473384314,501.46282958984375,2020-12-04,2020-12-04T09:00:12Z,09:00:12,0.375,0,1.388888888888889e-4,67.07721777777776,23.915624361111117,17.429679625,0,3.6000355972222224,0.6600711944444445,14.869679625,13.86985761111111,RoanCamp,1970-01-01T09:00:12Z,1607072412,0.3751388888888889,-0.6368525965943758,0.10477994007290704,-1.1107423298489434,1.1554431467482509,1.3374610092622068,-0.8254654365269914,0.4019690483276227,-0.49697292239470603,-0.5806669627743041,-0.3016389993094663,-0.49018436873171745,0.26514190199448556
RoanCamp,cam1-000-000191-0.tif,-1.196342468002349,-1.633194,0.4512711117342175,0.17301893830681214,0.6750779582342441,1.1783615,457236.171,7479423.576561766,321916.018930961,500.7814025878906,2020-12-04,2020-12-04T09:00:36Z,09:00:36,0.375,0,4.166666666666667e-4,67.03569600000004,23.925875049999988,17.429095725,0,3.600100475,0.6602009499999999,14.869095725,13.8695981,RoanCamp,1970-01-01T09:00:36Z,1607072436,0.3754166666666667,-0.6324866872581085,0.10094904903500726,-0.5257890237446785,-0.06064016712472256,0.3747304994312183,-0.81772536136894,0.40203123071914393,-0.4972885213201361,-0.5808136995563142,-0.3016389993094663,-0.49049649463260564,0.2657826562928044
RoanCamp,cam1-000-000227-0.tif,-0.1547761618757659,-0.32066727,0.8293262156866609,0.523993240161688,1.087891114827144,2.1719964,457308.243,7479562.249780752,322120.6602171196,499.7809448242188,2020-12-04,2020-12-04T09:01:48Z,09:01:48,0.375,6.944444444444444e-4,5.555555555555556e-4,66.90756799999997,23.957506650000006,17.427293925,0,3.600300675,0.6606013500000001,14.867293924999998,13.8687973,RoanCamp,1970-01-01T09:01:48Z,1607072508,0.37625,-0.6190143539097525,0.08912767641623363,0.8946631695343412,1.3264523849125878,1.8852326692291197,-0.7945051358947858,0.40222311328986365,-0.49826239723012217,-0.5812665002650418,-0.3016389993094663,-0.4914596534752502,0.2677598974209308
RoanCamp,cam1-000-000236-0.tif,-0.147670431768856,-0.24495316,0.4098301982939311,0.21344837796760893,0.633722091941182,1.2391751,457326.261,7479545.20885664,321976.8262529245,499.1999816894531,2020-12-04,2020-12-04T09:02:06Z,09:02:06,0.375,0.0013888888888888887,6.944444444444444e-5,66.875536,23.96541455,17.426843475,0,3.600350725,0.66070145,14.866843475,13.8685971,RoanCamp,1970-01-01T09:02:06Z,1607072526,0.37645833333333334,-0.6156462705726687,0.08617233326154448,0.9043537190997785,-0.21268779664138443,0.22340749828194575,-0.7887000795262461,0.40227108393254357,-0.4985058662076201,-0.581379700442224,-0.3016389993094663,-0.49170044318591066,0.2682542077029618
RoanCamp,cam1-000-000247-0.tif,-1.703913362831642,-2.3495674,0.4990493542238385,0.18665578634465227,0.7145468411871106,1.062674,457348.816,7479524.25715448,321797.23318026087,500.0406188964844,2020-12-04,2020-12-04T09:02:28Z,09:02:28,0.375,0.0013888888888888887,3.2407407407407406e-4,66.83543822222224,23.975313688888885,17.4262796,0,3.600413377777778,0.6608267555555556,14.8662796,13.868346488888887,RoanCamp,1970-01-01T09:02:28Z,1607072548,0.37671296296296297,-0.6114300912149163,0.08247282361263557,-1.2179966984399873,0.11465926307453875,0.5191489424669307,-0.7816050106313653,0.4023311337630268,-0.49881064158709687,-0.5815214048487265,-0.3016389993094663,-0.49200186464911144,0.26887298716856395
RoanCamp,cam1-000-000259-0.tif,-1.7551538549460552,-2.2871666,0.7536824120720955,0.2828238776436892,0.8821767428238224,1.3769639,457372.173,7479503.164484552,321613.730024657,499.888671875,2020-12-04,2020-12-04T09:02:52Z,09:02:52,0.375,0.0013888888888888887,6.018518518518518e-4,66.79391466666664,23.98556481666667,17.425695675,0,3.600478258333333,0.6609565166666668,14.865695675,13.868086966666668,RoanCamp,1970-01-01T09:02:52Z,1607072572,0.37699074074074074,-0.6070639949498259,0.07864176855301704,-1.2878767137404907,1.0489135935973,1.1325143987306299,-0.7738649354733139,0.40239331881692075,-0.4991262540250698,-0.5816681479133513,-0.3016389993094663,-0.4923140039138421,0.26951376890113204
RoanCamp,cam1-000-000269-0.tif,-2.003048933393344,-2.843628,0.6431430731045604,0.2270764675932577,0.7432730489124785,1.4764829,457392.727,7479483.264248246,321449.1080151448,499.8252868652344,2020-12-04,2020-12-04T09:03:12Z,09:03:12,0.375,0.0020833333333333333,1.388888888888889e-4,66.7573742222222,23.99458573888889,17.425181825,0,3.600535352777778,0.6610707055555557,14.865181825,13.867858588888888,RoanCamp,1970-01-01T09:03:12Z,1607072592,0.37722222222222224,-0.6032218601451601,0.07527046634403009,-1.625947469113728,0.6433423099775366,0.6242594468349487,-0.7674148728416036,0.40244804123836897,-0.4994039908084794,-0.5817972808050057,-0.3016389993094663,-0.4925886843285895,0.2700776524363122
RoanCamp,cam1-000-000287-0.tif,-2.8863876637051646,-3.711216,0.7855569423418522,0.28954255850099475,0.8209645909481872,1.8722558,457428.229,7479450.224692433,321166.92311356374,499.6019592285156,2020-12-04,2020-12-04T09:03:48Z,09:03:48,0.375,0.0020833333333333333,5.555555555555556e-4,66.69425955555556,24.010167172222214,17.424294275,0,3.6006339694444445,0.6612679388888889,14.864294275,13.867464122222222,RoanCamp,1970-01-01T09:03:48Z,1607072628,0.37763888888888886,-0.5965855134566712,0.06944736762731282,-2.8306143534966406,1.1658619513224984,0.9085363429214076,-0.7558047601045274,0.40254256081636985,-0.49988371306616985,-0.5820203262423636,-0.3016389993094663,-0.4930631274581203,0.2710516231118959
RoanCamp,cam1-000-000352-0.tif,-1.787808726112198,-2.267006,0.7389728280360249,0.3230449853960955,0.744653931422192,0.8129098,457560.226,7479485.533382779,320473.9359166515,501.2206115722656,2020-12-04,2020-12-04T09:06:00Z,09:06:00,0.375,0.004166666666666667,0,66.45959822222217,24.0680991888889,17.42099435,0,3.6010006277777777,0.6620012555555557,14.86099435,13.865997488888889,RoanCamp,1970-01-01T09:06:00Z,1607072760,0.37916666666666665,-0.5719114710409962,0.047796994090297876,-1.3324103004131322,0.994943803884933,0.62931215892478,-0.7132343467352423,0.4028939861089561,-0.5016673280413406,-0.5828496127218564,-0.3016389993094663,-0.49482711455092343,0.27467286155663456
RoanCamp,cam1-000-000463-0.tif,-0.2818586766288204,-0.2924881,0.78887449525856,0.4316541538244675,0.8401854854701338,1.517448,457782.18,7479690.595187606,322238.76842338854,502.046142578125,2020-12-04,2020-12-04T09:09:42Z,09:09:42,0.375,0.00625,4.861111111111111e-4,66.06501333333334,24.16551233333333,17.4154455,0,3.6016171666666668,0.6632343333333334,14.8554455,13.863531333333333,RoanCamp,1970-01-01T09:09:42Z,1607072982,0.3817361111111111,-0.5304218734719159,0.011391719667146694,0.7213524203803153,1.178034126472748,0.9788664727081586,-0.6416386515232634,0.403484910519289,-0.5046664907359399,-0.5842440644993168,-0.3016389993094663,-0.49779327280600505,0.28076200265653367
RoanCamp,cam1-001-000198-0.tif,-0.24490104363439372,-0.3038311,0.6414002581853837,0.33526589814521646,0.8872107358211667,1.8893099,458822.814,7479927.050053013,322298.8350698929,500.77685546875,2020-12-04,2020-12-04T09:27:02Z,09:27:02,0.375,0.01875,2.3148148148148147e-5,64.21499733333332,24.62223503333334,17.38942965,0,3.604507816666666,0.6690156333333335,14.82942965,13.851968733333331,RoanCamp,1970-01-01T09:27:02Z,1607074022,0.3937731481481481,-0.33589739598238744,-0.15929484756781076,0.7717539651850437,0.6369478834278196,1.1509340087256055,-0.30623539467435573,0.40625546672833285,-0.5187281011215675,-0.5907819684388067,-0.3016389993094663,-0.5117001414797775,0.3093110139802895
RoanCamp,cam1-001-000333-0.tif,-0.7078225369167593,-0.9553528,0.2190780705781817,0.10252014586003456,0.6068319294833995,0.82719135,459095.351,7479824.751511654,320452.00091749296,499.539306640625,2020-12-04,2020-12-04T09:31:35Z,09:31:35,0.375,0.021527777777777778,4.050925925925926e-4,63.73048711111107,24.74184849444445,17.382616225,0,3.605264863888889,0.670529727777778,14.822616225,13.848940544444444,RoanCamp,1970-01-01T09:31:35Z,1607074295,0.39693287037037034,-0.2849523783089668,-0.20399683210273412,0.14043760387312035,-0.9125615792555437,0.1250151672963466,-0.21819203975151744,0.4069810619688735,-0.5224107687161955,-0.5924942137872727,-0.3016389993094663,-0.515342282970199,0.3167878616511734
RoanCamp,cam1-001-000468-0.tif,0.5687720930622242,0.80760574,-0.03908507723626222,-0.01353171691113316,0.2542842209826304,0.19408482,459366.821,7480159.697430455,322330.44041696785,500.0325927734375,2020-12-04,2020-12-04T09:36:06Z,09:36:06,0.375,0.025,6.944444444444444e-5,63.24787377777778,24.86099366111111,17.375829475,0,3.606018947222222,0.6720378944444445,14.815829475,13.845924211111113,RoanCamp,1970-01-01T09:36:06Z,1607074566,0.4000694444444445,-0.23420681367809992,-0.24852380547403388,1.8814133165239937,-1.8597678880717536,-1.1649729790185832,-0.13079369109184816,0.4077038164570694,-0.5260790184287614,-0.5941997555843426,-0.3016389993094663,-0.5189701652408819,0.3242354369793476
RoanCamp,cam1-001-000605-0.tif,-0.862408978583969,-1.281044,0.13505023790096213,0.06847896717295682,0.5491513281512721,0.9105518,459640.826,7480054.633781671,320459.5064360788,499.1037902832031,2020-12-04,2020-12-04T09:40:40Z,09:40:40,0.375,0.02777777777777778,4.62962962962963e-4,62.76075377777778,24.98125141111111,17.36897935,0,3.606780072222222,0.6735601444444445,14.80897935,13.842879711111111,RoanCamp,1970-01-01T09:40:40Z,1607074840,0.40324074074074073,-0.18298738450846186,-0.29346657387792385,-0.07038205189510405,-1.220861558945992,-0.08604078398804291,-0.04242783303742537,0.40843332006165955,-0.5297815224346978,-0.595921223813269,-0.3016389993094663,-0.5226319248518084,0.3317525581264226
RoanCamp,cam1-002-000302-0.tif,0.4278906606661383,0.45832062,-0.23781002080364513,-0.1271565900369915,0.2514207490112166,0.268256,460823.601,7480387.568794755,322328.487845505,502.3261413574219,2020-12-04,2020-12-04T10:00:23Z,10:00:23,0.4166666666666667,0,2.662037037037037e-4,60.65083124999995,25.50232496666668,17.337771016666665,0,3.610065558333333,0.6801966750000003,14.778098808333333,13.828492158333331,RoanCamp,1970-01-01T10:00:23Z,1607076023,0.4169328703703704,0.03894500713324053,-0.48813269211587224,1.6892840795640285,-2.5888941086796002,-1.175450553574768,0.3390933716282093,0.4115823086783608,-0.5466496787362659,-0.6040564561991906,-0.3016389993094663,-0.539139232417515,0.3645248387520623
RoanCamp,cam1-002-000323-0.tif,-0.6151962295305157,-0.9199257,0.4376030923345246,0.22931468171084113,0.6660365754647695,1.1048206,460864.975,7480506.399489645,322365.10334196186,500.9057922363281,2020-12-04,2020-12-04T10:01:04Z,10:01:04,0.4166666666666667,6.944444444444444e-4,4.6296296296296294e-5,60.56463541666672,25.52393138888888,17.333863472222223,0,3.610180486111111,0.6805414583333332,14.774765902777778,13.825848819444444,RoanCamp,1970-01-01T10:01:04Z,1607076064,0.41740740740740745,0.04814747942811717,-0.4960853103103129,0.2667581661918254,-0.11078843311083765,0.34164766746922043,0.35231600002321434,0.4116924617125624,-0.5487617130362122,-0.6055510937145472,-0.3016389993094663,-0.5409208493880612,0.3662274356225872
RoanCamp,cam1-002-000442-0.tif,-0.6323198717310617,-0.79556274,0.12759127751178334,0.0656979114715352,0.6060830811712004,0.7895484,461102.945,7480284.752068393,320472.1424264808,500.5461730957031,2020-12-04,2020-12-04T10:05:02Z,10:05:02,0.4166666666666667,0.0034722222222222225,2.3148148148148147e-5,60.06886458333332,25.64820461111111,17.311388527777776,0,3.610841513888889,0.6825245416666668,14.75559609722222,13.810645180555555,RoanCamp,1970-01-01T10:05:02Z,1607076302,0.42016203703703703,0.10107715342662699,-0.5418262237277591,0.24340553374046922,-1.2482286498637032,0.1222750971644691,0.42907174534055925,0.4123260266941663,-0.560909458053824,-0.6141477701183173,-0.3016389993094663,-0.5511681397269467,0.3760202276484792
RoanCamp,cam1-003-000047-0.tif,-0.4830860774554107,-0.7499924,0.2728555833529981,0.09615735338269962,0.5743871347197524,0.64759004,461804.575,7480739.81013618,322368.27495774126,499.6625671386719,2020-12-04,2020-12-04T10:16:44Z,10:16:44,0.4166666666666667,0.01111111111111111,5.092592592592592e-4,58.60713541666664,26.01461138888889,17.24512347222222,0,3.612790486111111,0.6883714583333335,14.699075902777777,13.765818819444444,RoanCamp,1970-01-01T10:16:44Z,1607077004,0.4282870370370371,0.25713483787244634,-0.6766885890724633,0.4469254336674513,-0.715250693468845,0.006298183337751172,0.6554689437135738,0.4141940276944714,-0.5967258312803055,-0.6394941838056627,-0.3016389993094663,-0.5813812183522828,0.4048932648763901
RoanCamp,cam1-003-000167-0.tif,-0.8691650055201261,-2.2398682,0.17488170104450806,0.08828335789791172,0.6106674428907802,0.85464084,462044.013,7480514.578230174,320462.86336274684,499.8637390136719,2020-12-04,2020-12-04T10:20:44Z,10:20:44,0.4166666666666667,0.01388888888888889,5.092592592592592e-4,58.10830625000005,26.13965123333332,17.222509883333334,0,3.6134555916666655,0.6903667749999999,14.679787841666668,13.750521391666668,RoanCamp,1970-01-01T10:20:44Z,1607077244,0.43106481481481485,0.310391026815812,-0.722711671086345,-0.07959568834135651,-1.0747190382246974,0.13904948580487936,0.7328696952940909,0.4148315010401244,-0.6089485138517492,-0.6481438917720693,-0.3016389993094663,-0.5916917226350137,0.41474646711656743
RoanCamp,cam1-003-000303-0.tif,-0.4626501833464541,-1.2286491,0.6746426930507302,0.29260406576907094,0.9263179130712614,1.4426963,462320.021,7480862.380374591,322450.12963855354,500.4865417480469,2020-12-04,2020-12-04T10:25:20Z,10:25:20,0.4166666666666667,0.017361111111111112,2.314814814814815e-4,57.53328958333332,26.283788744444447,17.19644246111111,0,3.614222280555556,0.6926668416666667,14.657553863888888,13.73288754722222,RoanCamp,1970-01-01T10:25:20Z,1607077520,0.4342592592592593,0.37178117456965065,-0.7757639803292002,0.47479520099569417,0.7589151134195297,1.2940289540962375,0.8218805596116857,0.41556633737849835,-0.6230379991096416,-0.6581146925488583,-0.3016389993094663,-0.6035769775488898,0.42610457503555854
RoanCamp,cam1-003-000440-0.tif,-1.007296130809341,-1.9026604,0.5303920603893022,0.25223948662581686,0.7873737869702323,1.0828133,462594.026,7480747.472302869,320482.04841227445,499.5911254882813,2020-12-04,2020-12-04T10:29:54Z,10:29:54,0.4166666666666667,0.020138888888888887,6.25e-4,56.96244583333331,26.42688024444445,17.17056421111111,0,3.6149834055555554,0.6949502166666668,14.635481238888888,13.715381672222222,RoanCamp,1970-01-01T10:29:54Z,1607077794,0.43743055555555554,0.4327258118094747,-0.8284312870525099,-0.2679741513571513,0.22965634637876906,0.7856260589742474,0.9102464176661085,0.41629584098308814,-0.6370252364654031,-0.668013134865179,-0.3016389993094663,-0.6153759807396532,0.4373802567561719
RoanCamp,cam1-003-000465-0.tif,-0.6060059936402522,-1.1571884,0.24369704828597008,0.11010190052122962,0.48885055260103594,0.49557704,462643.943,7480883.086099207,320659.18478774704,500.1440734863281,2020-12-04,2020-12-04T10:30:43Z,10:30:43,0.4166666666666667,0.020833333333333332,4.976851851851852e-4,56.85845208333328,26.452948011111125,17.165849827777777,0,3.615122063888889,0.6953661916666669,14.63146014722222,13.712192530555551,RoanCamp,1970-01-01T10:30:43Z,1607077843,0.43799768518518517,0.44382843204305117,-0.8380259803964567,0.2792914928271916,-0.8222340046236152,-0.30668407225162864,0.9260490711137973,0.4164287386726571,-0.6395733685326553,-0.6698163886200537,-0.3016389993094663,-0.6175254701368298,0.4394344097988099
RoanCamp,cam1-003-000473-0.tif,-0.6463913414758152,-1.1849785,0.19922864124853865,0.09128023396351548,0.44906084954729614,0.4310102,462659.959,7480897.981451797,320786.7340474224,500.71380615234375,2020-12-04,2020-12-04T10:30:59Z,10:30:59,0.4166666666666667,0.020833333333333332,6.828703703703704e-4,56.82508541666672,26.461311922222208,17.164337205555558,0,3.6151665527777777,0.6954996583333332,14.630169969444449,13.711169286111112,RoanCamp,1970-01-01T10:30:59Z,1607077859,0.43818287037037035,0.4473907367821241,-0.8411044628492513,0.22421534878150484,-0.985389575220921,-0.45227641067014185,0.931209121219165,0.4164713792439281,-0.6403909433706667,-0.6703949673034262,-0.3016389993094663,-0.6182151394315596,0.4400934901748496
RoanCamp,cam1-003-000483-0.tif,-0.8069744799966675,-1.2892075,0.24363073163527907,0.10387724178201203,0.5418506849441073,0.46645759999999997,462679.978,7480916.632847348,320945.22663247294,500.7731018066406,2020-12-04,2020-12-04T10:31:19Z,10:31:19,0.4166666666666667,0.021527777777777778,2.199074074074074e-4,56.78337916666666,26.47176628888889,17.162446522222222,0,3.6152221611111113,0.6956664833333334,14.628557327777775,13.709890294444444,RoanCamp,1970-01-01T10:31:19Z,1607077879,0.43841435185185185,0.4518433952843624,-0.8449523737023207,0.00521760473595979,-0.8224773218842152,-0.11275417049044506,0.9376591838508752,0.41652467729564385,-0.641412860870805,-0.6711181545326033,-0.3016389993094663,-0.6190771829887095,0.44091729949353076
RoanCamp,cam1-003-000491-0.tif,-0.7218746431075942,-1.3823509,0.08031656767104116,0.03948352998219373,0.49203349659074114,0.56497294,462695.994,7480931.892551801,321072.6095528896,500.2278747558594,2020-12-04,2020-12-04T10:31:35Z,10:31:35,0.4166666666666667,0.021527777777777778,4.050925925925926e-4,56.75001249999999,26.4801302,17.1609339,0,3.61526665,0.6957999500000001,14.62726715,13.70886705,RoanCamp,1970-01-01T10:31:35Z,1607077895,0.438599537037037,0.45540570002344744,-0.8480308561551251,0.12127382626092938,-1.4216806076186954,-0.29503753500830093,0.9428192339562428,0.4165673178669148,-0.6422304357088183,-0.6716967332159778,-0.3016389993094663,-0.6197668522834412,0.4415763798695727
RoanCamp,cam1-003-000506-0.tif,-0.5464043937179945,-1.0376778,0.13713014350815075,0.06864553037663318,0.617166542738174,0.8947586,462726.558,7480960.24135517,321314.8132896123,500.2942810058594,2020-12-04,2020-12-04T10:32:06Z,10:32:06,0.4166666666666667,0.02222222222222222,6.944444444444444e-5,56.686337499999965,26.49609140000001,17.1580473,0,3.61535155,0.6960546500000002,14.62480505,13.706914349999998,RoanCamp,1970-01-01T10:32:06Z,1607077926,0.43895833333333334,0.46220379455675564,-0.8539056524642867,0.36057409848995636,-1.213230339193871,0.16282998859273617,0.9528168310353935,0.4166486906454069,-0.6437906478310113,-0.6728008590200922,-0.3016389993094663,-0.6210829769290583,0.44283413040736963
RoanCamp,cam1-003-000514-0.tif,-0.4619317505235403,-0.7941284,0.32216173849630875,0.16049093529643432,0.703554790379834,1.0029975,462742.04,7480974.32320871,321437.81016472925,500.683349609375,2020-12-04,2020-12-04T10:32:22Z,10:32:22,0.4166666666666667,0.02222222222222222,2.546296296296296e-4,56.65408333333338,26.504176444444436,17.156585111111113,0,3.615394555555556,0.6961836666666665,14.62355788888889,13.705925222222223,RoanCamp,1970-01-01T10:32:22Z,1607077942,0.4391435185185185,0.4656473261483128,-0.8568814932069307,0.4757749748929764,-0.5343453178929988,0.4789285271779532,0.9579768811407611,0.41668990950931933,-0.6445809633681058,-0.6733601469306808,-0.3016389993094663,-0.6217496515057976,0.443471235950692
RoanCamp,cam1-003-000558-0.tif,-0.9742443614888784,-2.4902458,0.9115889542225822,0.505496833797751,1.0078779129453364,1.6841446,462829.994,7481056.394462062,322137.2063919703,501.12982177734375,2020-12-04,2020-12-04T10:33:49Z,10:33:49,0.4166666666666667,0.022916666666666665,5.671296296296296e-4,56.47084583333332,26.55010797777778,17.148278344444442,0,3.615638872222222,0.6969166166666667,14.616472705555555,13.700305938888889,RoanCamp,1970-01-01T10:33:49Z,1607078029,0.44015046296296295,0.48521019771559326,-0.8737873901633492,-0.2228992886750075,1.6282761950937694,1.5924607138669136,0.9860346535886984,0.4169240758932831,-0.6490707846282622,-0.6765374889335276,-0.3016389993094663,-0.6255370624166954,0.44709066373505735
RoanCamp,cam1-003-000566-0.tif,-1.846782409046586,-3.2237892,0.9050430085904912,0.509301260132652,0.961002361887616,2.0063152,462846.01,7481071.352416465,322264.77495558315,501.537841796875,2020-12-04,2020-12-04T10:34:06Z,10:34:06,0.4166666666666667,0.023611111111111114,6.944444444444444e-5,56.43747916666665,26.55847188888889,17.14676572222222,0,3.615683361111111,0.6970500833333334,14.615182527777776,13.699282694444443,RoanCamp,1970-01-01T10:34:06Z,1607078046,0.4403472222222223,0.4887725024546768,-0.8768658726161536,-1.4128365745515667,1.6042589755472327,1.4209409343919956,0.9915172068256536,0.41696671646455413,-0.6498883594662755,-0.6771160676169031,-0.3016389993094663,-0.626226731711429,0.4477497441110993
RoanCamp,cam1-003-000576-0.tif,-1.1976372101666384,-2.502472,0.94760472791431,0.4139911609073786,1.0553466358286587,2.0493622,462866.564,7481089.903076685,322429.1328022661,501.4383544921875,2020-12-04,2020-12-04T10:34:26Z,10:34:26,0.4166666666666667,0.023611111111111114,3.009259259259259e-4,56.39465833333331,26.56920564444445,17.14482451111111,0,3.615740455555556,0.6972213666666668,14.613526788888889,13.697969522222222,RoanCamp,1970-01-01T10:34:26Z,1607078066,0.4405787037037037,0.49334415652605573,-0.8808166173923109,-0.527554748438515,1.7604188666815102,1.7661509361083114,0.9979672694573622,0.41702143888600235,-0.6509375873147092,-0.6778585817439068,-0.3016389993094663,-0.6271118130478379,0.4485955694138695
